[2012-08-07 17:39:58] : {"type":"gps","imei":"356708044299665","time":1344346727000,"lon":30.25834163,"lat":59.94154149,"alt":32.7,"speed":0,"course":0,"accuracy":43}
[2012-08-07 17:42:35] : {"type":"gps","imei":"356708044299665","time":1344346884001,"lon":30.25838183,"lat":59.94150481,"alt":34.3,"speed":0,"course":0,"accuracy":23}
[2012-08-07 17:42:36] : {"type":"gps","imei":"356708044299665","time":1344346885002,"lon":30.25838179,"lat":59.94150456,"alt":34.3,"speed":0,"course":0,"accuracy":21}
[2012-08-07 17:42:37] : {"type":"gps","imei":"356708044299665","time":1344346886020,"lon":30.25838219,"lat":59.94150539,"alt":34.3,"speed":0,"course":0,"accuracy":21}
[2012-08-07 17:42:38] : {"type":"gps","imei":"356708044299665","time":1344346887016,"lon":30.25838197,"lat":59.94150514,"alt":34.3,"speed":0,"course":0,"accuracy":20}
[2012-08-07 17:42:39] : {"type":"gps","imei":"356708044299665","time":1344346888014,"lon":30.25838221,"lat":59.94150535,"alt":34.3,"speed":0,"course":0,"accuracy":20}
[2012-08-07 17:42:40] : {"type":"gps","imei":"356708044299665","time":1344346889001,"lon":30.25838244,"lat":59.941506,"alt":34.3,"speed":0,"course":0,"accuracy":23}
[2012-08-07 17:42:41] : {"type":"gps","imei":"356708044299665","time":1344346890017,"lon":30.25838226,"lat":59.94150568,"alt":34.3,"speed":0,"course":0,"accuracy":24}
[2012-08-07 17:42:42] : {"type":"gps","imei":"356708044299665","time":1344346891014,"lon":30.2583825,"lat":59.9415057,"alt":34.3,"speed":0,"course":0,"accuracy":26}
[2012-08-07 17:42:43] : {"type":"gps","imei":"356708044299665","time":1344346892017,"lon":30.25838274,"lat":59.94150598,"alt":34.3,"speed":0,"course":0,"accuracy":28}
[2012-08-07 17:42:44] : {"type":"gps","imei":"356708044299665","time":1344346893017,"lon":30.2583827,"lat":59.94150584,"alt":34.3,"speed":0,"course":0,"accuracy":29}
[2012-08-07 17:42:45] : {"type":"gps","imei":"356708044299665","time":1344346894006,"lon":30.2583829,"lat":59.94150585,"alt":34.3,"speed":0,"course":0,"accuracy":27}
[2012-08-07 17:42:46] : {"type":"gps","imei":"356708044299665","time":1344346895006,"lon":30.25838354,"lat":59.94150737,"alt":34.3,"speed":0,"course":0,"accuracy":25}
[2012-08-07 17:42:47] : {"type":"gps","imei":"356708044299665","time":1344346896013,"lon":30.25838343,"lat":59.94150758,"alt":34.3,"speed":0,"course":0,"accuracy":24}
[2012-08-07 17:42:48] : {"type":"gps","imei":"356708044299665","time":1344346897006,"lon":30.25838308,"lat":59.9415082,"alt":34.3,"speed":0,"course":0,"accuracy":23}
[2012-08-07 17:42:49] : {"type":"gps","imei":"356708044299665","time":1344346898014,"lon":30.25838233,"lat":59.94150764,"alt":34.3,"speed":0,"course":0,"accuracy":23}
[2012-08-07 17:42:50] : {"type":"gps","imei":"356708044299665","time":1344346899018,"lon":30.25838113,"lat":59.94150662,"alt":34.3,"speed":0,"course":0,"accuracy":23}
[2012-08-07 17:42:51] : {"type":"gps","imei":"356708044299665","time":1344346900012,"lon":30.25838067,"lat":59.94150643,"alt":34.3,"speed":0,"course":0,"accuracy":22}
[2012-08-07 17:42:52] : {"type":"gps","imei":"356708044299665","time":1344346901006,"lon":30.25838109,"lat":59.94150621,"alt":34.3,"speed":0,"course":0,"accuracy":21}
[2012-08-07 17:42:53] : {"type":"gps","imei":"356708044299665","time":1344346902011,"lon":30.2583811,"lat":59.94150593,"alt":34.3,"speed":0,"course":0,"accuracy":20}
[2012-08-07 17:42:54] : {"type":"gps","imei":"356708044299665","time":1344346903019,"lon":30.25838147,"lat":59.94150653,"alt":34.3,"speed":0,"course":0,"accuracy":19}
[2012-08-07 17:42:55] : {"type":"gps","imei":"356708044299665","time":1344346904014,"lon":30.25838209,"lat":59.94150499,"alt":34.3,"speed":0,"course":0,"accuracy":19}
[2012-08-07 17:42:56] : {"type":"gps","imei":"356708044299665","time":1344346905012,"lon":30.25838167,"lat":59.94150547,"alt":34.3,"speed":0,"course":0,"accuracy":19}
[2012-08-07 17:42:57] : {"type":"gps","imei":"356708044299665","time":1344346906018,"lon":30.25838241,"lat":59.94150665,"alt":34.3,"speed":0,"course":0,"accuracy":19}
[2012-08-07 17:42:58] : {"type":"gps","imei":"356708044299665","time":1344346907017,"lon":30.25838183,"lat":59.94150674,"alt":34.3,"speed":0,"course":0,"accuracy":19}
[2012-08-07 17:42:59] : {"type":"gps","imei":"356708044299665","time":1344346908007,"lon":30.25838172,"lat":59.94150712,"alt":34.3,"speed":0,"course":0,"accuracy":19}
[2012-08-07 17:43:00] : {"type":"gps","imei":"356708044299665","time":1344346908992,"lon":30.25838199,"lat":59.94150747,"alt":34.3,"speed":0,"course":0,"accuracy":19}
[2012-08-07 17:43:01] : {"type":"gps","imei":"356708044299665","time":1344346910015,"lon":30.25838247,"lat":59.94150694,"alt":34.3,"speed":0,"course":0,"accuracy":18}
[2012-08-07 17:43:02] : {"type":"gps","imei":"356708044299665","time":1344346910999,"lon":30.25838215,"lat":59.94150678,"alt":34.3,"speed":0,"course":0,"accuracy":17}
[2012-08-07 17:43:03] : {"type":"gps","imei":"356708044299665","time":1344346912002,"lon":30.25838324,"lat":59.94150717,"alt":34.3,"speed":0,"course":0,"accuracy":17}
[2012-08-07 17:43:04] : {"type":"gps","imei":"356708044299665","time":1344346913018,"lon":30.25838455,"lat":59.94150772,"alt":34.3,"speed":0,"course":0,"accuracy":17}
[2012-08-07 17:43:05] : {"type":"gps","imei":"356708044299665","time":1344346914000,"lon":30.25838395,"lat":59.94150811,"alt":34.3,"speed":0,"course":0,"accuracy":17}
[2012-08-07 17:43:06] : {"type":"gps","imei":"356708044299665","time":1344346915017,"lon":30.25838436,"lat":59.94150887,"alt":34.3,"speed":0,"course":0,"accuracy":17}
[2012-08-07 17:43:07] : {"type":"gps","imei":"356708044299665","time":1344346916007,"lon":30.25838468,"lat":59.94150884,"alt":34.3,"speed":0,"course":0,"accuracy":19}
[2012-08-07 17:43:08] : {"type":"gps","imei":"356708044299665","time":1344346917005,"lon":30.25838436,"lat":59.94150838,"alt":34.3,"speed":0,"course":0,"accuracy":21}
[2012-08-07 17:43:09] : {"type":"gps","imei":"356708044299665","time":1344346918008,"lon":30.25838491,"lat":59.94150951,"alt":34.3,"speed":0,"course":0,"accuracy":23}
[2012-08-07 17:43:10] : {"type":"gps","imei":"356708044299665","time":1344346919018,"lon":30.25838505,"lat":59.94151009,"alt":34.3,"speed":0,"course":0,"accuracy":24}
[2012-08-07 17:43:11] : {"type":"gps","imei":"356708044299665","time":1344346920007,"lon":30.25838558,"lat":59.94151084,"alt":34.3,"speed":0,"course":0,"accuracy":22}
[2012-08-07 17:43:12] : {"type":"gps","imei":"356708044299665","time":1344346921007,"lon":30.25838652,"lat":59.94151193,"alt":34.3,"speed":0,"course":0,"accuracy":21}
[2012-08-07 17:43:13] : {"type":"gps","imei":"356708044299665","time":1344346922015,"lon":30.25838606,"lat":59.94151229,"alt":34.3,"speed":0,"course":0,"accuracy":20}
[2012-08-07 17:43:14] : {"type":"gps","imei":"356708044299665","time":1344346923007,"lon":30.25838662,"lat":59.9415131,"alt":34.3,"speed":0,"course":0,"accuracy":19}
[2012-08-07 17:43:15] : {"type":"gps","imei":"356708044299665","time":1344346924007,"lon":30.25838638,"lat":59.94151288,"alt":34.3,"speed":0,"course":0,"accuracy":18}
[2012-08-07 17:43:16] : {"type":"gps","imei":"356708044299665","time":1344346925006,"lon":30.25838727,"lat":59.94151371,"alt":34.3,"speed":0,"course":0,"accuracy":18}
[2012-08-07 17:43:17] : {"type":"gps","imei":"356708044299665","time":1344346926018,"lon":30.2583876,"lat":59.94151426,"alt":34.3,"speed":0,"course":0,"accuracy":17}
[2012-08-07 17:43:18] : {"type":"gps","imei":"356708044299665","time":1344346926998,"lon":30.25838814,"lat":59.941515,"alt":34.3,"speed":0,"course":0,"accuracy":19}
[2012-08-07 17:43:19] : {"type":"gps","imei":"356708044299665","time":1344346928027,"lon":30.25838791,"lat":59.94151474,"alt":34.3,"speed":0,"course":0,"accuracy":21}
[2012-08-07 17:43:20] : {"type":"gps","imei":"356708044299665","time":1344346929019,"lon":30.2583867,"lat":59.94151434,"alt":34.3,"speed":0,"course":0,"accuracy":22}
[2012-08-07 17:43:21] : {"type":"gps","imei":"356708044299665","time":1344346930012,"lon":30.25838678,"lat":59.94151413,"alt":34.3,"speed":0,"course":0,"accuracy":24}
[2012-08-07 17:43:22] : {"type":"gps","imei":"356708044299665","time":1344346931017,"lon":30.25838685,"lat":59.94151355,"alt":34.3,"speed":0,"course":0,"accuracy":25}
[2012-08-07 17:43:23] : {"type":"gps","imei":"356708044299665","time":1344346932006,"lon":30.25838608,"lat":59.94151332,"alt":34.3,"speed":0,"course":0,"accuracy":26}
[2012-08-07 17:43:24] : {"type":"gps","imei":"356708044299665","time":1344346933005,"lon":30.25838541,"lat":59.94151283,"alt":34.3,"speed":0,"course":0,"accuracy":27}
[2012-08-07 17:43:25] : {"type":"gps","imei":"356708044299665","time":1344346934005,"lon":30.2583848,"lat":59.94151225,"alt":34.3,"speed":0,"course":0,"accuracy":28}
[2012-08-07 17:43:26] : {"type":"gps","imei":"356708044299665","time":1344346935008,"lon":30.25838487,"lat":59.94151231,"alt":34.3,"speed":0,"course":0,"accuracy":28}
[2012-08-07 17:43:27] : {"type":"gps","imei":"356708044299665","time":1344346936001,"lon":30.25838561,"lat":59.94151228,"alt":34.4,"speed":0,"course":0,"accuracy":29}
[2012-08-07 17:43:28] : {"type":"gps","imei":"356708044299665","time":1344346937008,"lon":30.25838479,"lat":59.94151129,"alt":34.4,"speed":0,"course":0,"accuracy":30}
[2012-08-07 17:43:29] : {"type":"gps","imei":"356708044299665","time":1344346938014,"lon":30.25838432,"lat":59.94151116,"alt":34.4,"speed":0,"course":0,"accuracy":30}
[2012-08-07 17:43:30] : {"type":"gps","imei":"356708044299665","time":1344346939000,"lon":30.25838471,"lat":59.94151136,"alt":34.4,"speed":0,"course":0,"accuracy":31}
[2012-08-07 17:43:31] : {"type":"gps","imei":"356708044299665","time":1344346940006,"lon":30.25838323,"lat":59.94151013,"alt":34.4,"speed":0,"course":0,"accuracy":31}
[2012-08-07 17:43:32] : {"type":"gps","imei":"356708044299665","time":1344346941005,"lon":30.25838213,"lat":59.94150947,"alt":34.3,"speed":0,"course":0,"accuracy":31}
[2012-08-07 17:43:33] : {"type":"gps","imei":"356708044299665","time":1344346942009,"lon":30.2583818,"lat":59.94150977,"alt":34.3,"speed":0,"course":0,"accuracy":31}
[2012-08-07 17:43:34] : {"type":"gps","imei":"356708044299665","time":1344346942997,"lon":30.25838117,"lat":59.94150964,"alt":34.3,"speed":0,"course":0,"accuracy":32}
[2012-08-07 17:43:35] : {"type":"gps","imei":"356708044299665","time":1344346944009,"lon":30.25838063,"lat":59.94150935,"alt":34.3,"speed":0,"course":0,"accuracy":32}
[2012-08-07 17:43:36] : {"type":"gps","imei":"356708044299665","time":1344346945001,"lon":30.25838056,"lat":59.94150957,"alt":34.3,"speed":0,"course":0,"accuracy":32}
[2012-08-07 17:43:37] : {"type":"gps","imei":"356708044299665","time":1344346946009,"lon":30.25838051,"lat":59.94150915,"alt":34.3,"speed":0,"course":0,"accuracy":31}
[2012-08-07 17:43:38] : {"type":"gps","imei":"356708044299665","time":1344346947004,"lon":30.25838048,"lat":59.94150961,"alt":34.3,"speed":0,"course":0,"accuracy":31}
[2012-08-07 17:43:39] : {"type":"gps","imei":"356708044299665","time":1344346948001,"lon":30.25837964,"lat":59.94150973,"alt":34.3,"speed":0,"course":0,"accuracy":31}
[2012-08-07 17:43:40] : {"type":"gps","imei":"356708044299665","time":1344346949005,"lon":30.25837907,"lat":59.94150924,"alt":34.3,"speed":0,"course":0,"accuracy":31}
[2012-08-07 17:43:41] : {"type":"gps","imei":"356708044299665","time":1344346950009,"lon":30.25837923,"lat":59.941509,"alt":34.3,"speed":0,"course":0,"accuracy":31}
[2012-08-07 17:43:42] : {"type":"gps","imei":"356708044299665","time":1344346951005,"lon":30.25837937,"lat":59.94150932,"alt":34.3,"speed":0,"course":0,"accuracy":32}
[2012-08-07 17:43:43] : {"type":"gps","imei":"356708044299665","time":1344346951997,"lon":30.25837994,"lat":59.94151013,"alt":34.3,"speed":0,"course":0,"accuracy":32}
[2012-08-07 17:43:44] : {"type":"gps","imei":"356708044299665","time":1344346953005,"lon":30.25838053,"lat":59.94151074,"alt":34.3,"speed":0,"course":0,"accuracy":28}
[2012-08-07 17:43:45] : {"type":"gps","imei":"356708044299665","time":1344346954005,"lon":30.2583802,"lat":59.94151067,"alt":34.3,"speed":0,"course":0,"accuracy":26}
[2012-08-07 17:43:46] : {"type":"gps","imei":"356708044299665","time":1344346955006,"lon":30.25838058,"lat":59.9415112,"alt":34.3,"speed":0,"course":0,"accuracy":24}
[2012-08-07 17:43:47] : {"type":"gps","imei":"356708044299665","time":1344346956005,"lon":30.25838094,"lat":59.9415115,"alt":34.3,"speed":0,"course":0,"accuracy":21}
[2012-08-07 17:43:48] : {"type":"gps","imei":"356708044299665","time":1344346956999,"lon":30.25838068,"lat":59.94151136,"alt":34.3,"speed":0,"course":0,"accuracy":21}
[2012-08-07 17:43:49] : {"type":"gps","imei":"356708044299665","time":1344346958005,"lon":30.25838093,"lat":59.94151193,"alt":34.3,"speed":0,"course":0,"accuracy":20}
[2012-08-07 17:43:50] : {"type":"gps","imei":"356708044299665","time":1344346958998,"lon":30.2583812,"lat":59.94151239,"alt":34.3,"speed":0,"course":0,"accuracy":19}
[2012-08-07 17:43:51] : {"type":"gps","imei":"356708044299665","time":1344346960002,"lon":30.25838115,"lat":59.94151241,"alt":34.3,"speed":0,"course":0,"accuracy":20}
[2012-08-07 17:43:52] : {"type":"gps","imei":"356708044299665","time":1344346961004,"lon":30.25838174,"lat":59.94151258,"alt":34.3,"speed":0,"course":0,"accuracy":22}
[2012-08-07 17:43:53] : {"type":"gps","imei":"356708044299665","time":1344346962013,"lon":30.25838173,"lat":59.94151254,"alt":34.3,"speed":0,"course":0,"accuracy":23}
[2012-08-07 17:43:54] : {"type":"gps","imei":"356708044299665","time":1344346963002,"lon":30.25838246,"lat":59.94151335,"alt":34.3,"speed":0,"course":0,"accuracy":24}
[2012-08-07 17:43:55] : {"type":"gps","imei":"356708044299665","time":1344346964000,"lon":30.25838212,"lat":59.94151278,"alt":34.3,"speed":0,"course":0,"accuracy":25}
[2012-08-07 17:43:56] : {"type":"gps","imei":"356708044299665","time":1344346965010,"lon":30.25838221,"lat":59.94151315,"alt":34.3,"speed":0,"course":0,"accuracy":26}
[2012-08-07 17:43:57] : {"type":"gps","imei":"356708044299665","time":1344346966007,"lon":30.25838182,"lat":59.94151224,"alt":34.3,"speed":0,"course":0,"accuracy":27}
[2012-08-07 17:43:58] : {"type":"gps","imei":"356708044299665","time":1344346967008,"lon":30.25838131,"lat":59.94151166,"alt":34.3,"speed":0,"course":0,"accuracy":28}
[2012-08-07 17:43:59] : {"type":"gps","imei":"356708044299665","time":1344346968002,"lon":30.25838097,"lat":59.94151132,"alt":34.3,"speed":0,"course":0,"accuracy":29}
[2012-08-07 17:44:00] : {"type":"gps","imei":"356708044299665","time":1344346969012,"lon":30.25838106,"lat":59.94151165,"alt":34.3,"speed":0,"course":0,"accuracy":30}
[2012-08-07 17:44:01] : {"type":"gps","imei":"356708044299665","time":1344346969999,"lon":30.25838211,"lat":59.94151233,"alt":34.3,"speed":0,"course":0,"accuracy":30}
[2012-08-07 17:44:02] : {"type":"gps","imei":"356708044299665","time":1344346970999,"lon":30.25838162,"lat":59.94151194,"alt":34.3,"speed":0,"course":0,"accuracy":31}
[2012-08-07 17:44:03] : {"type":"gps","imei":"356708044299665","time":1344346971990,"lon":30.25838202,"lat":59.94151237,"alt":34.3,"speed":0,"course":0,"accuracy":31}
[2012-08-07 17:44:04] : {"type":"gps","imei":"356708044299665","time":1344346973006,"lon":30.25838201,"lat":59.94151269,"alt":34.3,"speed":0,"course":0,"accuracy":28}
[2012-08-07 17:44:05] : {"type":"gps","imei":"356708044299665","time":1344346974001,"lon":30.25838235,"lat":59.94151342,"alt":34.3,"speed":0,"course":0,"accuracy":26}
[2012-08-07 17:44:06] : {"type":"gps","imei":"356708044299665","time":1344346974997,"lon":30.25838344,"lat":59.94151411,"alt":34.3,"speed":0,"course":0,"accuracy":24}
[2012-08-07 17:44:07] : {"type":"gps","imei":"356708044299665","time":1344346976005,"lon":30.25838393,"lat":59.94151445,"alt":34.3,"speed":0,"course":0,"accuracy":23}
[2012-08-07 17:44:08] : {"type":"gps","imei":"356708044299665","time":1344346977013,"lon":30.25838402,"lat":59.94151431,"alt":34.3,"speed":0,"course":0,"accuracy":22}
[2012-08-07 17:44:09] : {"type":"gps","imei":"356708044299665","time":1344346978010,"lon":30.25838377,"lat":59.94151413,"alt":34.3,"speed":0,"course":0,"accuracy":20}
[2012-08-07 17:44:10] : {"type":"gps","imei":"356708044299665","time":1344346979006,"lon":30.25838398,"lat":59.94151454,"alt":34.3,"speed":0,"course":0,"accuracy":19}
[2012-08-07 17:44:11] : {"type":"gps","imei":"356708044299665","time":1344346980005,"lon":30.2583837,"lat":59.94151437,"alt":34.3,"speed":0,"course":0,"accuracy":20}
[2012-08-07 17:44:12] : {"type":"gps","imei":"356708044299665","time":1344346981006,"lon":30.25838383,"lat":59.94151473,"alt":34.2,"speed":0,"course":0,"accuracy":22}
[2012-08-07 17:44:13] : {"type":"gps","imei":"356708044299665","time":1344346982005,"lon":30.25838427,"lat":59.94151546,"alt":34.2,"speed":0,"course":0,"accuracy":23}
[2012-08-07 17:44:14] : {"type":"gps","imei":"356708044299665","time":1344346983016,"lon":30.25838436,"lat":59.94151572,"alt":34.2,"speed":0,"course":0,"accuracy":24}
[2012-08-07 17:44:15] : {"type":"gps","imei":"356708044299665","time":1344346984029,"lon":30.2583851,"lat":59.94151663,"alt":34.2,"speed":0,"course":0,"accuracy":25}
[2012-08-07 17:44:16] : {"type":"gps","imei":"356708044299665","time":1344346985006,"lon":30.25838473,"lat":59.94151689,"alt":34.2,"speed":0,"course":0,"accuracy":24}
[2012-08-07 17:44:17] : {"type":"gps","imei":"356708044299665","time":1344346986006,"lon":30.2583851,"lat":59.94151708,"alt":34.2,"speed":0,"course":0,"accuracy":23}
[2012-08-07 17:44:18] : {"type":"gps","imei":"356708044299665","time":1344346987006,"lon":30.25838589,"lat":59.9415177,"alt":34.2,"speed":0,"course":0,"accuracy":21}
[2012-08-07 17:44:19] : {"type":"gps","imei":"356708044299665","time":1344346988006,"lon":30.25838698,"lat":59.9415189,"alt":34.2,"speed":0,"course":0,"accuracy":20}
[2012-08-07 17:44:20] : {"type":"gps","imei":"356708044299665","time":1344346989008,"lon":30.25838741,"lat":59.94151942,"alt":34.2,"speed":0,"course":0,"accuracy":19}
[2012-08-07 17:44:21] : {"type":"gps","imei":"356708044299665","time":1344346990004,"lon":30.25838808,"lat":59.94152,"alt":34.2,"speed":0,"course":0,"accuracy":19}
[2012-08-07 17:44:22] : {"type":"gps","imei":"356708044299665","time":1344346991008,"lon":30.25838833,"lat":59.94152007,"alt":34.2,"speed":0,"course":0,"accuracy":18}
[2012-08-07 17:44:23] : {"type":"gps","imei":"356708044299665","time":1344346991999,"lon":30.25838907,"lat":59.94152061,"alt":34.2,"speed":0,"course":0,"accuracy":19}
[2012-08-07 17:44:24] : {"type":"gps","imei":"356708044299665","time":1344346993000,"lon":30.25838858,"lat":59.94152048,"alt":34.2,"speed":0,"course":0,"accuracy":21}
[2012-08-07 17:44:25] : {"type":"gps","imei":"356708044299665","time":1344346994008,"lon":30.25838869,"lat":59.94152099,"alt":34.2,"speed":0,"course":0,"accuracy":22}
[2012-08-07 17:44:26] : {"type":"gps","imei":"356708044299665","time":1344346995006,"lon":30.25838869,"lat":59.94152106,"alt":34.2,"speed":0,"course":0,"accuracy":23}
[2012-08-07 17:44:27] : {"type":"gps","imei":"356708044299665","time":1344346996007,"lon":30.25838834,"lat":59.94152087,"alt":34.2,"speed":0,"course":0,"accuracy":24}
[2012-08-07 17:44:28] : {"type":"gps","imei":"356708044299665","time":1344346997006,"lon":30.25838784,"lat":59.94152051,"alt":34.2,"speed":0,"course":0,"accuracy":25}
[2012-08-07 17:44:29] : {"type":"gps","imei":"356708044299665","time":1344346998005,"lon":30.25838754,"lat":59.94152054,"alt":34.2,"speed":0,"course":0,"accuracy":25}
[2012-08-07 17:44:30] : {"type":"gps","imei":"356708044299665","time":1344346999008,"lon":30.25838793,"lat":59.94152116,"alt":34.2,"speed":0,"course":0,"accuracy":26}
[2012-08-07 17:44:31] : {"type":"gps","imei":"356708044299665","time":1344346999998,"lon":30.258388,"lat":59.94152182,"alt":34.2,"speed":0,"course":0,"accuracy":27}
[2012-08-07 17:44:32] : {"type":"gps","imei":"356708044299665","time":1344347001002,"lon":30.25838837,"lat":59.94152242,"alt":34.2,"speed":0,"course":0,"accuracy":28}
[2012-08-07 17:44:33] : {"type":"gps","imei":"356708044299665","time":1344347002014,"lon":30.25838878,"lat":59.94152319,"alt":34.1,"speed":0,"course":0,"accuracy":28}
[2012-08-07 17:44:34] : {"type":"gps","imei":"356708044299665","time":1344347003016,"lon":30.25838972,"lat":59.94152426,"alt":34.1,"speed":0,"course":0,"accuracy":29}
[2012-08-07 17:44:35] : {"type":"gps","imei":"356708044299665","time":1344347004013,"lon":30.25838994,"lat":59.94152465,"alt":34.1,"speed":0,"course":0,"accuracy":29}
[2012-08-07 17:44:36] : {"type":"gps","imei":"356708044299665","time":1344347005005,"lon":30.25838967,"lat":59.9415242,"alt":34.1,"speed":0,"course":0,"accuracy":29}
[2012-08-07 17:44:37] : {"type":"gps","imei":"356708044299665","time":1344347006013,"lon":30.25838972,"lat":59.94152445,"alt":34.1,"speed":0,"course":0,"accuracy":29}
[2012-08-07 17:44:38] : {"type":"gps","imei":"356708044299665","time":1344347007006,"lon":30.25839004,"lat":59.94152503,"alt":34.1,"speed":0,"course":0,"accuracy":29}
[2012-08-07 17:44:39] : {"type":"gps","imei":"356708044299665","time":1344347008007,"lon":30.25839048,"lat":59.94152588,"alt":34.1,"speed":0,"course":0,"accuracy":30}
[2012-08-07 17:44:40] : {"type":"gps","imei":"356708044299665","time":1344347008998,"lon":30.25839057,"lat":59.94152621,"alt":34.1,"speed":0,"course":0,"accuracy":29}
[2012-08-07 17:44:41] : {"type":"gps","imei":"356708044299665","time":1344347010008,"lon":30.25839078,"lat":59.94152662,"alt":34.1,"speed":0,"course":0,"accuracy":30}
[2012-08-07 17:44:42] : {"type":"gps","imei":"356708044299665","time":1344347011002,"lon":30.25839088,"lat":59.94152713,"alt":34.1,"speed":0,"course":0,"accuracy":30}
[2012-08-07 17:44:43] : {"type":"gps","imei":"356708044299665","time":1344347012005,"lon":30.25839073,"lat":59.9415271,"alt":34.1,"speed":0,"course":0,"accuracy":30}
[2012-08-07 17:44:44] : {"type":"gps","imei":"356708044299665","time":1344347013003,"lon":30.25839129,"lat":59.94152758,"alt":34.1,"speed":0,"course":0,"accuracy":30}
[2012-08-07 17:44:45] : {"type":"gps","imei":"356708044299665","time":1344347014014,"lon":30.25839132,"lat":59.9415278,"alt":34.1,"speed":0,"course":0,"accuracy":30}
[2012-08-07 17:44:46] : {"type":"gps","imei":"356708044299665","time":1344347015006,"lon":30.25839109,"lat":59.94152763,"alt":34.1,"speed":0,"course":0,"accuracy":30}
[2012-08-07 17:44:47] : {"type":"gps","imei":"356708044299665","time":1344347016004,"lon":30.2583912,"lat":59.94152761,"alt":34.1,"speed":0,"course":0,"accuracy":30}
[2012-08-07 17:44:48] : {"type":"gps","imei":"356708044299665","time":1344347017005,"lon":30.25839147,"lat":59.94152746,"alt":34.1,"speed":0,"course":0,"accuracy":31}
[2012-08-07 17:44:49] : {"type":"gps","imei":"356708044299665","time":1344347018015,"lon":30.2583916,"lat":59.94152774,"alt":34.1,"speed":0,"course":0,"accuracy":31}
[2012-08-07 17:44:50] : {"type":"gps","imei":"356708044299665","time":1344347019013,"lon":30.25839192,"lat":59.94152833,"alt":34.1,"speed":0,"course":0,"accuracy":31}
[2012-08-07 17:44:51] : {"type":"gps","imei":"356708044299665","time":1344347020013,"lon":30.25839195,"lat":59.94152886,"alt":34.1,"speed":0,"course":0,"accuracy":31}
[2012-08-07 17:44:52] : {"type":"gps","imei":"356708044299665","time":1344347021014,"lon":30.25839198,"lat":59.94152922,"alt":34.1,"speed":0,"course":0,"accuracy":31}
[2012-08-07 17:44:53] : {"type":"gps","imei":"356708044299665","time":1344347022004,"lon":30.25839163,"lat":59.94152928,"alt":34.1,"speed":0,"course":0,"accuracy":28}
[2012-08-07 17:44:54] : {"type":"gps","imei":"356708044299665","time":1344347022996,"lon":30.25839101,"lat":59.94152935,"alt":34.1,"speed":0,"course":0,"accuracy":26}
[2012-08-07 17:44:55] : {"type":"gps","imei":"356708044299665","time":1344347023999,"lon":30.25839092,"lat":59.94152942,"alt":34.1,"speed":0,"course":0,"accuracy":24}
[2012-08-07 17:44:56] : {"type":"gps","imei":"356708044299665","time":1344347025005,"lon":30.25839052,"lat":59.94152915,"alt":34.1,"speed":0,"course":0,"accuracy":22}
[2012-08-07 17:44:57] : {"type":"gps","imei":"356708044299665","time":1344347026015,"lon":30.25839081,"lat":59.94152945,"alt":34.1,"speed":0,"course":0,"accuracy":21}
[2012-08-07 17:44:58] : {"type":"gps","imei":"356708044299665","time":1344347027005,"lon":30.25839063,"lat":59.94152967,"alt":34.1,"speed":0,"course":0,"accuracy":19}
[2012-08-07 17:44:59] : {"type":"gps","imei":"356708044299665","time":1344347028019,"lon":30.25839092,"lat":59.94152989,"alt":34.1,"speed":0,"course":0,"accuracy":18}
[2012-08-07 17:45:00] : {"type":"gps","imei":"356708044299665","time":1344347028987,"lon":30.25839082,"lat":59.94153026,"alt":34.1,"speed":0,"course":0,"accuracy":18}
[2012-08-07 17:45:01] : {"type":"gps","imei":"356708044299665","time":1344347030012,"lon":30.2583911,"lat":59.94153076,"alt":34.1,"speed":0,"course":0,"accuracy":17}
[2012-08-07 17:45:02] : {"type":"gps","imei":"356708044299665","time":1344347031005,"lon":30.25839041,"lat":59.94153032,"alt":34.1,"speed":0,"course":0,"accuracy":17}
[2012-08-07 17:45:03] : {"type":"gps","imei":"356708044299665","time":1344347031991,"lon":30.25839025,"lat":59.94153012,"alt":34.1,"speed":0,"course":0,"accuracy":17}
[2012-08-07 17:45:04] : {"type":"gps","imei":"356708044299665","time":1344347033008,"lon":30.25839038,"lat":59.94153048,"alt":34.1,"speed":0,"course":0,"accuracy":15}
[2012-08-07 17:45:05] : {"type":"gps","imei":"356708044299665","time":1344347033999,"lon":30.25839053,"lat":59.94153027,"alt":34.1,"speed":0,"course":0,"accuracy":13}
[2012-08-07 17:45:06] : {"type":"gps","imei":"356708044299665","time":1344347035007,"lon":30.25839067,"lat":59.94153062,"alt":34.1,"speed":0,"course":0,"accuracy":13}
[2012-08-07 17:45:07] : {"type":"gps","imei":"356708044299665","time":1344347036010,"lon":30.25839061,"lat":59.94153061,"alt":34.1,"speed":0,"course":0,"accuracy":12}
[2012-08-07 17:45:08] : {"type":"gps","imei":"356708044299665","time":1344347037008,"lon":30.25839058,"lat":59.94153073,"alt":34.1,"speed":0,"course":0,"accuracy":11}
[2012-08-07 17:45:09] : {"type":"gps","imei":"356708044299665","time":1344347038006,"lon":30.25839096,"lat":59.94153142,"alt":34.1,"speed":0,"course":0,"accuracy":11}
[2012-08-07 17:45:10] : {"type":"gps","imei":"356708044299665","time":1344347039008,"lon":30.25839136,"lat":59.94153202,"alt":34.1,"speed":0,"course":0,"accuracy":10}
